count,atemp,workingday
46,1.0016,0
121,1.9982,0
258,1.9982,0
201,3.0014,0
200,1.9982,0
170,3.0014,0
239,3.0014,0
236,9.9974,0
247,9.9974,0
216,5.9978,0
238,5.9978,0
310,3.998,0
208,5.0012,0
199,5.0012,0
109,5.0012,0
83,3.998,0
91,5.0012,0
73,5.0012,0
64,-0.0016,0
54,-0.0016,0
46,1.0016,0
17,-0.0016,0
7,-2.0014,0
4,1.0016,0
7,-0.9982,0
27,-0.9982,0
101,1.0016,0
160,3.998,0
232,5.0012,0
315,9.9974,0
366,13.0004,0
353,15.0002,0
435,15.9968,0
386,17,0
361,17,0
285,15.9968,0
203,11.9972,0
171,11.9972,0
132,11.9972,0
122,11.9972,0
118,11.9972,0
101,11.0006,0
73,11.0006,0
71,7.001,0
57,7.9976,0
28,7.001,0
6,7.001,0
5,5.9978,0
23,5.9978,0
43,5.0012,0
79,7.001,0
135,11.0006,0
241,13.0004,0
295,13.997,0
354,17,0
339,17,0
371,18.0032,0
310,15.9968,0
319,18.0032,0
231,17,0
190,17,0
157,15.9968,0
139,15.9968,0
95,15.0002,0
89,15.0002,0
67,13.997,0
30,13.997,1
11,13.997,1
17,13.997,1
7,13.0004,1
5,13.0004,1
19,13.0004,1
114,13.0004,1
322,13.0004,1
452,13.997,1
233,15.0002,1
111,15.9968,1
128,18.0032,1
202,18.9998,1
203,24.9992,1
185,24.9992,1
195,24.9992,1
315,24.9992,1
519,24.9992,1
489,18.9998,1
302,24.9992,1
240,24.9992,1
213,24.9992,1
113,20.003,1
61,18.9998,1
22,18.9998,1
10,18.9998,1
15,18.9998,1
4,18.0032,1
7,18.9998,1
28,18.0032,1
108,18.9998,1
319,18.0032,1
480,18.0032,1
200,18.9998,1
138,18.9998,1
134,18.9998,1
176,18.0032,1
153,18.0032,1
147,18.0032,1
191,18.0032,1
271,17,1
451,15.9968,1
441,15.9968,1
286,15.9968,1
238,15.0002,1
168,15.9968,1
128,13.997,1
80,13.997,1
31,13.997,1
5,13.997,1
10,13.997,1
5,13.997,1
4,13.0004,1
13,13.997,1
56,13.997,1
137,13.997,1
232,13.997,1
82,13.997,1
36,13.997,1
60,13.997,1
54,13.997,1
58,13.997,1
61,13.997,1
66,15.0002,1
123,15.0002,1
233,15.0002,1
189,13.997,1
111,13.997,1
99,13.0004,1
75,13.0004,1
46,11.9972,1
31,11.9972,1
24,11.9972,1
5,11.9972,1
5,11.9972,1
3,11.9972,1
4,11.0006,1
22,3.998,1
75,7.001,1
168,5.0012,1
355,3.998,1
198,3.998,1
81,3.998,1
97,3.998,1
121,3.998,1
124,3.998,1
110,3.998,1
116,3.998,1
195,3.0014,1
399,3.0014,1
307,5.0012,1
217,3.0014,1
169,3.0014,1
116,3.0014,1
84,-0.0016,1
58,1.0016,1
30,1.0016,1
10,-0.9982,1
10,-0.9982,1
2,-2.0014,1
5,-0.9982,1
22,-0.9982,1
71,1.0016,1
216,-0.9982,1
375,-0.9982,1
213,1.0016,1
115,-0.0016,1
140,3.998,1
165,5.9978,1
177,5.0012,1
154,5.9978,1
178,5.9978,1
209,5.9978,1
378,5.9978,1
328,3.998,1
190,1.9982,1
137,1.9982,1
111,1.9982,1
97,1.9982,1
59,1.9982,1
53,1.0016,0
35,-0.9982,0
46,-0.0016,0
15,-0.0016,0
8,-0.9982,0
2,-0.9982,0
12,-2.0014,0
41,-0.9982,0
92,-0.0016,0
142,1.0016,0
200,3.998,0
233,9.0008,0
311,11.0006,0
363,11.9972,0
349,11.9972,0
382,11.9972,0
287,11.9972,0
232,11.0006,0
208,9.9974,0
182,5.9978,0
163,7.9976,0
108,7.001,0
106,9.9974,0
93,9.9974,0
20,1.0016,1
10,-0.0016,1
9,-0.9982,1
7,-0.0016,1
1,-0.0016,1
24,-0.0016,1
97,-2.0014,1
276,-2.0014,1
477,-0.9982,1
224,1.9982,1
93,3.998,1
102,5.0012,1
148,7.001,1
154,11.0006,1
150,11.0006,1
154,11.0006,1
201,11.0006,1
418,7.001,1
405,7.9976,1
228,7.001,1
190,7.001,1
162,5.0012,1
104,5.9978,1
73,3.0014,1
38,3.0014,1
15,3.0014,1
10,3.0014,1
1,1.9982,1
3,1.9982,1
23,1.0016,1
87,1.9982,1
205,1.0016,1
445,3.0014,1
246,5.0012,1
105,3.0014,1
160,5.9978,1
204,7.001,1
207,11.0006,1
170,11.9972,1
199,11.9972,1
276,11.9972,1
411,11.9972,1
372,11.0006,1
265,5.0012,1
190,9.9974,1
111,5.9978,1
102,5.0012,1
95,3.998,1
75,3.0014,0
71,1.0016,0
50,1.0016,0
9,-0.0016,0
8,-0.9982,0
6,1.0016,0
11,1.0016,0
26,1.0016,0
63,1.0016,0
124,1.9982,0
195,5.9978,0
275,5.9978,0
358,9.0008,0
292,7.9976,0
343,9.0008,0
337,9.9974,0
305,9.9974,0
232,9.0008,0
224,5.9978,0
175,5.0012,0
127,5.0012,0
109,5.0012,0
114,5.9978,0
85,3.998,0
83,5.0012,0
74,5.0012,0
62,3.998,0
41,5.0012,0
11,3.998,0
4,3.998,0
4,3.0014,0
26,3.998,0
55,3.998,0
126,5.9978,0
216,5.9978,0
254,5.9978,0
329,7.001,0
357,11.0006,0
323,11.9972,0
296,11.9972,0
330,11.9972,0
245,9.9974,0
171,9.9974,0
173,9.9974,0
124,7.001,0
72,7.9976,0
64,7.001,0
45,7.001,0
24,5.9978,1
12,7.001,1
8,7.001,1
2,7.001,1
7,5.0012,1
25,5.0012,1
90,5.0012,1
283,7.001,1
404,7.001,1
190,7.9976,1
87,7.9976,1
123,7.9976,1
154,11.0006,1
171,11.9972,1
133,13.997,1
148,13.997,1
248,15.9968,1
446,11.9972,1
399,13.0004,1
308,13.997,1
205,13.997,1
176,13.0004,1
106,13.0004,1
62,13.997,1
28,15.9968,1
16,13.997,1
3,13.997,1
3,13.997,1
7,13.997,1
20,13.997,1
86,13.0004,1
234,13.997,1
414,13.997,1
204,13.997,1
50,13.997,1
32,13.997,1
55,13.997,1
71,13.997,1
75,15.0002,1
45,15.9968,1
88,13.997,1
262,13.997,1
304,13.997,1
233,13.997,1
110,13.997,1
114,13.0004,1
87,13.997,1
53,13.997,1
33,13.0004,1
13,13.997,1
6,13.997,1
3,13.997,1
1,13.997,1
3,13.997,1
18,15.0002,1
46,13.0004,1
86,13.0004,1
64,13.0004,1
33,13.0004,1
50,13.0004,1
33,13.0004,1
33,13.0004,1
25,13.0004,1
30,11.9972,1
31,11.9972,1
52,11.0006,1
51,11.0006,1
33,3.0014,1
26,3.0014,1
6,1.0016,1
13,-2.998,1
16,-2.0014,1
21,-0.9982,1
7,-0.9982,1
4,1.9982,1
1,-0.9982,1
2,-2.998,1
12,-2.0014,1
71,-2.0014,1
244,-2.0014,1
429,-2.0014,1
225,-2.0014,1
110,-0.9982,1
106,1.9982,1
156,1.0016,1
124,1.9982,1
137,3.998,1
117,5.9978,1
208,5.0012,1
331,5.0012,1
318,1.9982,1
232,1.9982,1
175,1.9982,1
139,3.998,1
92,1.9982,1
61,1.0016,1
34,3.0014,1
14,3.0014,1
12,3.0014,1
6,1.9982,1
2,1.9982,1
20,1.9982,1
63,1.0016,1
199,1.0016,1
385,3.0014,1
264,3.0014,1
126,3.998,1
136,3.998,1
173,5.9978,1
168,9.9974,1
187,9.9974,1
189,9.9974,1
250,7.001,1
362,7.001,1
318,7.9976,1
199,7.9976,1
150,5.9978,1
140,5.9978,1
129,5.0012,1
94,5.0012,1
77,1.9982,0
66,1.0016,0
60,3.998,0
25,3.998,0
3,1.9982,0
6,1.0016,0
11,1.0016,0
11,-0.9982,0
73,1.9982,0
149,1.0016,0
192,3.998,0
236,3.0014,0
283,3.0014,0
286,3.998,0
293,3.998,0
299,3.998,0
241,3.0014,0
185,1.0016,0
172,1.0016,0
154,-0.0016,0
124,-0.9982,0
83,-2.0014,0
95,-0.9982,0
66,-2.0014,0
74,-2.998,0
62,-6.001,0
52,-4.9978,0
19,-4.0012,0
5,-4.9978,0
6,-2.0014,0
10,-0.9982,0
31,-0.0016,0
72,-0.9982,0
107,1.0016,0
194,3.0014,0
197,3.998,0
288,3.998,0
268,5.9978,0
242,5.9978,0
266,5.9978,0
206,5.9978,0
163,5.0012,0
163,-0.9982,0
105,-0.9982,0
72,-0.0016,0
63,1.9982,0
43,1.9982,0
35,1.0016,0
20,-0.9982,1
9,1.0016,1
4,1.0016,1
2,-0.0016,1
3,-0.0016,1
21,-0.9982,1
64,-4.0012,1
235,-6.001,1
385,-4.0012,1
220,-2.0014,1
105,-0.0016,1
115,3.0014,1
145,3.0014,1
166,5.0012,1
111,5.9978,1
132,5.9978,1
214,5.9978,1
359,5.9978,1
357,5.0012,1
241,3.998,1
165,5.0012,1
121,3.998,1
71,3.998,1
45,3.0014,1
17,1.9982,1
4,1.0016,1
2,1.0016,1
3,-0.0016,1
4,1.0016,1
20,-0.0016,1
92,1.0016,1
223,-4.9978,1
400,-0.9982,1
233,1.0016,1
102,3.998,1
124,5.0012,1
167,5.9978,1
127,11.0006,1
134,11.0006,1
151,11.0006,1
207,9.9974,1
398,7.001,1
382,5.0012,1
267,5.0012,1
161,5.0012,1
139,3.998,1
107,3.998,1
59,3.998,1
22,3.998,1
8,3.998,1
2,3.998,1
3,5.0012,1
4,3.998,1
26,3.998,1
87,3.998,1
247,5.0012,1
467,3.998,1
239,5.9978,1
142,7.001,1
115,7.9976,1
144,7.9976,1
133,7.9976,1
151,9.9974,1
167,9.9974,1
245,9.9974,1
396,7.9976,1
390,7.001,1
268,7.9976,1
175,7.001,1
154,5.9978,1
104,5.9978,1
51,5.0012,1
50,5.0012,1
20,5.0012,1
7,5.9978,1
3,5.9978,1
6,3.998,1
24,3.998,1
92,5.0012,1
258,5.0012,1
457,5.0012,1
280,5.9978,1
109,11.0006,1
135,11.0006,1
157,13.997,1
164,15.9968,1
132,17,1
82,17,1
131,13.997,1
324,17,1
377,17,1
287,17,1
221,17,1
155,15.9968,1
124,17,1
114,17,1
72,15.9968,1
31,15.9968,1
23,15.0002,1
5,13.997,1
5,15.9968,1
26,15.0002,1
82,13.0004,1
231,9.9974,1
459,5.9978,1
243,5.9978,1
132,3.998,1
144,3.998,1
173,3.998,1
137,3.998,1
128,5.0012,1
153,3.998,1
224,3.998,1
365,3.998,1
295,3.998,1
214,3.998,1
152,5.0012,1
102,5.0012,1
106,3.998,1
75,3.998,1
62,3.0014,0
43,3.0014,0
58,1.9982,0
26,1.0016,0
9,-0.0016,0
9,1.0016,0
17,-0.0016,0
20,1.0016,0
59,1.0016,0
100,-0.0016,0
181,-0.0016,0
209,1.0016,0
244,1.0016,0
236,1.9982,0
237,1.0016,0
228,1.0016,0
222,1.9982,0
165,1.0016,0
157,-0.9982,0
106,-2.0014,0
106,-2.0014,0
96,-2.0014,0
80,-2.0014,0
69,-0.9982,0
71,-2.0014,0
46,-0.9982,0
41,-0.0016,0
18,-2.0014,0
1,-2.0014,0
5,-0.9982,0
3,-2.0014,0
12,-2.0014,0
32,1.0016,0
81,-0.9982,0
129,-0.9982,0
188,-0.9982,0
228,1.0016,0
228,1.9982,0
219,3.0014,0
207,3.998,0
234,1.9982,0
136,1.9982,0
138,1.9982,0
135,1.9982,0
104,1.0016,0
89,1.9982,0
49,-0.9982,0
37,-0.9982,0
17,-0.9982,1
11,-2.0014,1
3,-2.0014,1
3,-2.998,1
4,-4.0012,1
21,-4.9978,1
68,-4.0012,1
191,-2.0014,1
397,-2.998,1
183,-2.0014,1
108,-0.9982,1
127,-0.0016,1
141,1.9982,1
142,3.998,1
137,7.001,1
159,9.9974,1
208,11.0006,1
378,9.9974,1
354,7.001,1
251,7.001,1
206,11.0006,1
127,7.001,1
107,7.001,1
60,7.001,1
48,9.0008,0
93,7.001,0
75,7.001,0
52,5.9978,0
8,3.998,0
5,3.0014,0
2,1.9982,0
7,1.0016,0
14,1.9982,0
40,1.9982,0
70,5.0012,0
138,5.9978,0
201,11.0006,0
223,11.9972,0
267,13.0004,0
265,13.997,0
215,13.0004,0
111,15.0002,0
106,13.997,0
105,11.9972,0
83,13.0004,0
71,13.0004,0
66,13.997,0
29,13.0004,0
39,11.0006,0
12,5.9978,0
7,5.0012,0
4,1.0016,0
4,1.0016,0
14,-0.9982,0
16,-2.0014,0
53,-0.9982,0
68,1.0016,0
109,-0.0016,0
175,-2.0014,0
202,1.9982,0
176,1.9982,0
151,1.9982,0
168,-0.0016,0
154,-0.9982,0
153,-0.9982,0
126,-0.0016,0
93,-0.9982,0
88,-0.9982,0
66,-2.0014,0
39,-2.0014,0
34,-2.0014,0
13,-2.998,1
6,-4.0012,1
3,-4.9978,1
2,-6.9976,1
5,-6.001,1
12,-6.9976,1
85,-8.0008,1
170,-8.0008,1
354,-6.9976,1
153,-6.9976,1
60,-8.0008,1
75,-6.9976,1
74,-6.9976,1
73,-8.0008,1
79,-8.0008,1
77,-8.0008,1
136,-10.0006,1
245,-8.9974,1
224,-10.0006,1
156,-10.0006,1
115,-8.0008,1
68,-8.9974,1
33,-8.9974,1
18,-10.9972,1
9,-12.0004,1
3,-14.0002,1
1,-14.9968,1
1,-14.9968,1
2,-12.997,1
14,-12.997,1
59,-12.997,1
152,-12.997,1
315,-12.0004,1
180,-12.0004,1
64,-8.9974,1
46,-8.0008,1
84,-8.9974,1
91,-8.0008,1
75,-8.0008,1
90,-6.001,1
131,-4.9978,1
281,-2.998,1
289,-2.0014,1
184,-0.9982,1
123,-2.998,1
90,1.0016,1
52,-0.9982,1
32,-0.9982,1
14,-0.9982,1
5,-0.9982,1
4,-0.9982,1
4,1.0016,1
5,-0.9982,1
26,-0.9982,1
78,-2.0014,1
215,-0.9982,1
388,1.0016,1
227,1.9982,1
86,1.0016,1
84,5.9978,1
120,3.0014,1
118,3.998,1
117,5.0012,1
119,5.9978,1
197,5.9978,1
412,7.001,1
383,5.9978,1
265,7.001,1
177,5.9978,1
97,1.9982,1
71,1.0016,1
60,1.0016,1
25,1.0016,1
8,1.9982,1
5,-0.9982,1
4,-0.0016,1
3,-0.9982,1
13,-2.0014,1
70,-0.0016,1
205,3.0014,1
447,-0.0016,1
241,-0.0016,1
116,1.0016,1
138,3.998,1
191,5.9978,1
204,11.0006,1
178,13.997,1
222,17,1
294,17,1
476,13.997,1
419,15.9968,1
272,13.997,1
177,11.9972,1
154,11.0006,1
135,7.001,1
101,9.0008,1
79,7.001,0
62,9.9974,0
38,7.9976,0
20,5.9978,0
10,5.9978,0
9,1.9982,0
7,1.9982,0
20,-0.9982,0
64,1.0016,0
130,-0.9982,0
203,3.998,0
324,5.0012,0
376,11.0006,0
445,13.0004,0
512,15.9968,0
449,20.003,0
401,18.9998,0
322,18.0032,0
297,18.0032,0
215,17,0
170,15.9968,0
140,13.0004,0
109,13.0004,0
119,11.9972,0
91,9.9974,0
72,5.9978,0
67,5.9978,0
32,5.9978,0
6,3.998,0
2,5.9978,0
2,5.9978,0
24,5.9978,0
57,3.998,0
125,5.9978,0
208,5.9978,0
256,7.001,0
351,9.9974,0
343,11.0006,0
328,11.0006,0
330,11.0006,0
314,11.0006,0
219,9.9974,0
181,5.0012,0
112,5.0012,0
126,3.998,0
91,1.9982,0
58,1.9982,0
30,-0.0016,0
15,-0.9982,1
5,-0.0016,1
5,-0.0016,1
3,-0.0016,1
4,-0.0016,1
21,-0.9982,1
88,-0.9982,1
240,-0.0016,1
420,1.0016,1
197,1.9982,1
108,3.0014,1
88,3.0014,1
103,1.9982,1
80,1.9982,1
50,-0.9982,1
69,-0.9982,1
49,1.0016,1
152,1.9982,1
164,-0.9982,1
190,-0.9982,1
132,-0.9982,1
79,1.0016,1
62,-0.9982,1
52,-0.0016,1
14,-0.0016,1
5,-0.0016,1
4,-0.9982,1
4,-2.0014,1
23,11.0006,1
79,-4.0012,1
222,-2.998,1
471,-2.998,1
195,-2.998,1
83,-2.998,1
101,11.9972,1
140,11.9972,1
178,11.9972,1
106,11.9972,1
136,11.9972,1
240,11.9972,1
460,11.9972,1
385,11.0006,1
281,9.9974,1
200,7.001,1
116,5.9978,1
114,3.998,1
41,1.9982,1
28,3.998,1
7,1.0016,1
5,-2.0014,1
4,1.9982,1
2,-2.0014,1
22,-2.0014,1
74,-2.0014,1
256,-2.0014,1
499,-0.9982,1
225,-2.0014,1
97,-0.0016,1
99,3.0014,1
55,5.9978,1
65,7.001,1
73,5.9978,1
79,7.001,1
118,5.0012,1
134,5.0012,1
98,5.9978,1
93,3.998,1
57,5.0012,1
29,5.0012,1
49,5.9978,1
9,5.0012,1
3,5.9978,1
3,7.001,1
2,7.001,1
3,7.001,1
2,7.001,1
16,7.001,1
89,7.001,1
220,5.0012,1
508,5.0012,1
230,5.9978,1
90,7.001,1
119,7.001,1
144,7.001,1
183,11.9972,1
156,11.9972,1
188,13.0004,1
281,13.997,1
495,13.997,1
421,13.0004,1
330,11.9972,1
240,11.9972,1
174,13.0004,1
133,9.9974,1
67,11.0006,1
42,11.0006,1
12,9.9974,1
14,11.0006,1
7,5.9978,1
3,3.0014,1
21,-0.0016,1
73,1.0016,1
177,1.0016,1
419,-2.0014,1
214,-2.998,1
103,-2.998,1
114,-4.0012,1
154,-2.998,1
154,-2.0014,1
129,-2.0014,1
138,-2.0014,1
233,-0.0016,1
332,-0.0016,1
301,-0.9982,1
206,-0.0016,1
136,-0.0016,1
102,-2.0014,1
65,-4.0012,1
65,-4.0012,1
44,-4.0012,0
50,-6.001,0
38,-4.9978,0
20,-4.9978,0
3,-6.001,0
4,-6.001,0
5,-6.001,0
24,-6.001,0
92,-6.001,0
81,-4.9978,0
149,-0.9982,0
178,-2.998,0
219,-2.0014,0
220,-2.0014,0
231,-2.0014,0
226,-2.0014,0
206,-0.9982,0
144,-0.9982,0
143,-0.9982,0
102,-2.998,0
103,-2.998,0
69,-4.9978,0
66,-6.9976,0
76,-6.001,0
59,-6.9976,0
42,-6.9976,0
43,-6.9976,0
25,-6.9976,0
6,-6.9976,0
5,-6.9976,0
8,-8.0008,0
17,-8.0008,0
36,-8.0008,0
90,-6.9976,0
126,-8.0008,0
165,-6.001,0
234,-4.9978,0
224,-4.0012,0
188,-4.0012,0
206,-0.9982,0
205,-2.0014,0
146,-2.0014,0
120,-4.0012,0
110,-4.9978,0
95,-4.0012,0
72,-4.9978,0
60,-2.0014,0
29,-2.998,0
25,-6.001,0
20,-4.9978,0
17,-2.0014,0
3,-2.998,0
8,-6.001,0
6,-4.9978,0
13,-6.9976,0
33,-6.9976,0
78,-8.0008,0
96,-8.0008,0
126,-6.9976,0
179,-6.001,0
185,-4.0012,0
228,-2.998,0
181,-2.0014,0
192,-2.0014,0
180,-0.9982,0
193,-0.9982,0
181,-0.9982,0
144,-0.0016,0
90,-0.0016,0
49,1.0016,0
43,1.9982,0
28,-0.9982,0
12,-0.9982,1
2,1.0016,1
12,1.9982,1
2,3.998,1
13,3.998,1
57,3.0014,1
126,3.0014,1
93,3.0014,1
68,3.998,1
62,3.0014,1
75,7.001,1
86,3.998,1
103,9.9974,1
132,13.0004,1
129,13.0004,1
219,13.997,1
462,13.997,1
463,13.997,1
308,13.997,1
180,13.997,1
180,13.997,1
90,13.997,1
61,13.997,1
17,13.997,1
10,13.997,1
2,13.0004,1
4,13.0004,1
1,3.0014,1
29,3.0014,1
88,3.0014,1
263,3.0014,1
489,1.9982,1
202,1.0016,1
93,1.9982,1
114,1.9982,1
161,1.0016,1
130,1.9982,1
105,1.9982,1
130,1.0016,1
176,-0.9982,1
346,-2.0014,1
355,-2.0014,1
256,-2.998,1
165,-2.0014,1
124,-4.9978,1
78,-4.9978,1
38,-6.9976,1
16,-6.9976,1
5,-6.001,1
3,-6.001,1
4,-6.001,1
1,-6.001,1
19,-8.0008,1
86,-6.9976,1
206,-4.9978,1
423,-6.001,1
210,-2.998,1
108,-2.0014,1
99,-4.9978,1
111,-2.998,1
124,-2.0014,1
119,-0.9982,1
127,-0.9982,1
193,-0.9982,1
385,-0.9982,1
361,-0.9982,1
234,-0.9982,1
191,-2.0014,1
121,-0.9982,1
90,-0.9982,1
56,-0.9982,1
31,13.0004,1
4,13.0004,1
7,13.0004,1
3,13.0004,1
1,11.0006,1
18,11.0006,1
67,11.0006,1
208,9.9974,1
520,7.9976,1
276,7.001,1
133,11.0006,1
143,11.0006,1
179,13.0004,1
186,13.997,1
192,24.9992,1
194,24.9992,1
283,24.9992,1
539,20.003,1
526,18.9998,1
335,18.0032,1
264,17,1
233,17,1
140,15.9968,1
97,13.997,1
31,13.997,1
17,13.997,1
9,11.9972,1
2,11.9972,1
1,11.0006,1
19,11.0006,1
74,9.0008,1
205,9.0008,1
445,11.0006,1
228,9.9974,1
78,11.9972,1
105,11.0006,1
148,11.9972,1
137,11.9972,1
141,11.0006,1
174,13.997,1
229,13.997,1
450,11.9972,1
410,11.0006,1
327,9.9974,1
213,5.0012,1
148,3.998,1
109,3.0014,1
61,3.998,1
38,3.0014,1
22,1.9982,1
6,3.0014,1
4,1.0016,1
2,1.0016,1
17,1.0016,1
88,-0.0016,1
226,-0.9982,1
441,-0.9982,1
270,-0.9982,1
129,1.0016,1
164,3.998,1
216,5.9978,1
198,7.9976,1
170,7.001,1
216,9.9974,1
311,11.0006,1
488,11.0006,1
385,9.9974,1
267,7.001,1
163,7.001,1
134,7.001,1
119,7.001,1
77,1.9982,1
86,1.9982,0
43,1.9982,0
44,1.0016,0
18,3.0014,0
6,1.0016,0
4,1.0016,0
5,-0.9982,0
28,-0.0016,0
90,3.0014,0
157,-0.0016,0
224,1.0016,0
270,5.9978,0
300,5.0012,0
302,3.0014,0
276,3.998,0
305,3.998,0
143,5.9978,0
67,3.0014,0
64,1.9982,0
80,1.9982,0
77,-0.9982,0
78,-0.0016,0
95,1.0016,0
70,-0.0016,0
61,-0.0016,0
51,1.0016,0
63,1.0016,0
17,1.0016,0
9,-0.0016,0
4,1.0016,0
4,-0.0016,0
16,-0.0016,0
62,-0.0016,0
92,-0.9982,0
148,-0.0016,0
182,1.0016,0
248,1.0016,0
274,1.9982,0
243,3.998,0
272,3.0014,0
296,3.0014,0
306,5.0012,0
181,3.0014,0
69,3.0014,0
50,1.9982,0
66,3.0014,0
191,1.9982,0
42,-0.0016,0
21,-0.0016,1
6,1.0016,1
3,1.9982,1
2,-2.0014,1
17,-2.0014,1
72,-4.0012,1
234,-4.0012,1
444,-4.0012,1
277,-2.0014,1
116,-0.0016,1
116,1.9982,1
150,5.0012,1
141,9.9974,1
140,11.0006,1
171,11.9972,1
228,11.0006,1
430,11.0006,1
437,9.9974,1
291,5.9978,1
201,5.9978,1
154,5.0012,1
87,3.998,1
46,3.998,1
23,3.0014,1
14,3.0014,1
4,5.9978,1
2,5.9978,1
3,5.9978,1
15,5.9978,1
100,3.998,1
299,7.001,1
529,5.0012,1
289,5.9978,1
116,5.9978,1
129,7.001,1
172,11.0006,1
184,13.0004,1
138,13.0004,1
146,13.0004,1
276,13.0004,1
509,13.0004,1
518,11.9972,1
338,9.9974,1
212,7.001,1
190,7.001,1
118,5.0012,1
51,5.9978,1
23,3.0014,1
10,1.9982,1
1,3.998,1
1,3.998,1
1,1.0016,1
20,1.0016,1
98,3.0014,1
281,1.0016,1
508,-0.9982,1
253,1.0016,1
108,1.0016,1
102,1.0016,1
138,1.0016,1
126,3.0014,1
108,3.998,1
54,5.0012,1
75,1.9982,1
155,1.0016,1
167,1.0016,1
161,1.0016,1
125,-0.0016,1
129,-0.9982,1
98,-0.0016,1
60,-0.0016,1
26,-0.0016,1
12,-0.0016,1
2,-0.9982,1
4,-2.0014,1
1,-2.998,1
18,-4.0012,1
76,-4.0012,1
267,-2.998,1
484,-2.998,1
238,-2.998,1
97,-2.0014,1
99,-0.9982,1
158,-0.9982,1
154,1.9982,1
144,3.998,1
134,3.998,1
238,5.9978,1
399,5.9978,1
417,5.9978,1
295,5.9978,1
199,7.001,1
177,5.0012,1
107,5.9978,1
84,5.9978,1
43,3.998,1
13,3.998,1
16,3.0014,1
5,3.0014,1
2,3.0014,1
17,-0.9982,1
64,-2.998,1
230,-2.0014,1
448,-2.0014,1
275,-0.9982,1
124,1.9982,1
153,3.0014,1
176,3.998,1
192,5.0012,1
146,5.9978,1
191,5.9978,1
268,5.0012,1
396,5.9978,1
359,3.998,1
262,7.001,1
151,7.001,1
122,5.9978,1
113,7.001,1
65,5.0012,1
53,3.998,0
45,3.0014,0
26,1.0016,0
9,-0.9982,0
4,-0.9982,0
2,-0.9982,0
9,-0.9982,0
19,-0.9982,0
78,-0.9982,0
90,-0.0016,0
166,-0.0016,0
183,1.0016,0
221,1.0016,0
235,-0.0016,0
243,-0.0016,0
124,1.9982,0
146,-2.998,0
144,-4.0012,0
108,-4.0012,0
87,-6.001,0
63,-8.0008,0
48,-10.9972,0
46,-8.9974,0
20,-10.9972,0
21,-10.9972,0
24,-12.997,0
27,-12.0004,0
14,-12.997,0
1,-12.997,0
3,-10.9972,0
2,-10.9972,0
18,-10.0006,0
26,-10.9972,0
63,-10.0006,0
91,-8.9974,0
124,-8.9974,0
140,-10.9972,0
138,-8.0008,0
111,-8.0008,0
155,-8.0008,0
164,-4.9978,0
87,-6.001,0
96,-8.0008,0
80,-6.9976,0
57,-8.0008,0
36,-8.0008,0
28,-6.001,0
23,-6.9976,0
9,-6.9976,1
6,-8.0008,1
4,-6.9976,1
1,-6.001,1
2,-4.9978,1
17,-8.0008,1
72,-8.9974,1
195,-8.9974,1
417,-8.0008,1
205,-6.9976,1
71,-6.001,1
90,-0.9982,1
118,1.0016,1
140,3.998,1
135,7.001,1
155,7.001,1
211,7.001,1
407,7.001,1
405,5.0012,1
263,5.9978,1
214,3.998,1
147,3.0014,1
102,1.9982,1
36,5.0012,1
14,3.998,1
6,3.998,1
3,5.0012,1
3,3.998,1
2,1.9982,1
22,1.9982,1
90,3.998,1
280,1.0016,1
513,3.0014,1
262,3.0014,1
98,1.9982,1
112,3.998,1
172,3.0014,1
173,5.9978,1
124,11.0006,1
145,11.9972,1
266,11.9972,1
523,11.9972,1
406,9.9974,1
281,7.001,1
184,9.9974,1
109,7.9976,1
77,7.9976,1
57,7.9976,1
22,7.001,1
5,7.9976,1
4,5.9978,1
3,5.0012,1
1,3.0014,1
25,3.0014,1
95,3.998,1
321,3.0014,1
515,3.0014,1
231,3.998,1
120,3.998,1
138,5.9978,1
163,9.9974,1
170,11.0006,1
134,11.9972,1
171,11.9972,1
231,11.9972,1
487,11.9972,1
468,11.0006,1
311,9.9974,1
211,7.001,1
178,5.9978,1
107,7.001,1
58,7.001,1
23,3.998,1
5,5.9978,1
7,5.0012,1
1,5.9978,1
3,5.0012,1
20,5.9978,1
87,5.0012,1
288,3.998,1
498,5.0012,1
202,3.998,1
44,5.9978,1
71,5.9978,1
45,5.9978,1
64,5.0012,1
31,5.0012,1
53,7.9976,1
118,7.9976,1
289,7.9976,1
353,5.9978,1
258,5.0012,1
216,5.9978,1
145,7.001,1
111,7.001,1
73,5.9978,1
34,5.9978,1
18,5.9978,1
12,5.0012,1
1,3.0014,1
1,1.9982,1
16,1.9982,1
71,3.0014,1
226,3.0014,1
520,3.998,1
283,3.998,1
116,5.0012,1
142,5.9978,1
198,9.9974,1
205,11.0006,1
170,11.0006,1
221,11.9972,1
307,11.9972,1
465,11.9972,1
377,11.0006,1
282,9.9974,1
171,11.0006,1
129,9.9974,1
107,7.001,1
82,7.001,1
86,5.9978,0
45,5.0012,0
45,3.0014,0
18,3.0014,0
7,3.998,0
1,1.0016,0
9,3.0014,0
41,3.0014,0
102,1.9982,0
138,-0.0016,0
205,1.9982,0
286,5.9978,0
369,7.001,0
384,11.0006,0
427,13.0004,0
499,11.9972,0
404,13.0004,0
364,15.0002,0
246,13.997,0
188,13.0004,0
148,13.0004,0
114,13.0004,0
118,11.0006,0
